"DateTime","Surface soil moisture - USDA SMAP: avg","Surface soil moisture - USDA SMAP: avg"
"2019-10-15 00:00:00",22.637386322021484,22.637386322021484
"2019-10-18 00:00:00",23.079933166503906,23.079933166503906
"2019-10-21 00:00:00",24.849742889404297,24.849742889404297
"2019-10-24 00:00:00",23.216115951538086,23.216115951538086
"2019-10-27 00:00:00",23.280290603637695,23.280290603637695
"2019-10-30 00:00:00",22.486047744750977,22.486047744750977
"2019-11-02 00:00:00",20.68813133239746,20.68813133239746
"2019-11-05 00:00:00",18.83144760131836,18.83144760131836
"2019-11-08 00:00:00",16.264970779418945,16.264970779418945
"2019-11-11 00:00:00",16.223474502563477,16.223474502563477
"2019-11-14 00:00:00",15.949381828308105,15.949381828308105
"2019-11-17 00:00:00",13.660937309265137,13.660937309265137
"2019-11-20 00:00:00",12.626727104187012,12.626727104187012
"2019-11-23 00:00:00",11.779654502868652,11.779654502868652
"2019-11-26 00:00:00",10.361794471740723,10.361794471740723
"2019-11-29 00:00:00",9.439146995544434,9.439146995544434
"2019-12-02 00:00:00",8.600132942199707,8.600132942199707
"2019-12-05 00:00:00",8.321366310119629,8.321366310119629
"2019-12-08 00:00:00",8.545026779174805,8.545026779174805
"2019-12-11 00:00:00",7.5648112297058105,7.5648112297058105
"2019-12-14 00:00:00",7.196865558624268,7.196865558624268
"2019-12-17 00:00:00",6.523674011230469,6.523674011230469
"2019-12-20 00:00:00",6.193117618560791,6.193117618560791
"2019-12-23 00:00:00",5.807672500610352,5.807672500610352
"2019-12-26 00:00:00",5.369587421417236,5.369587421417236
"2019-12-29 00:00:00",5.1072468757629395,5.1072468757629395
"2020-01-04 00:00:00",4.591833114624023,4.591833114624023
"2020-01-07 00:00:00",4.278144359588623,4.278144359588623
"2020-01-10 00:00:00",4.229443550109863,4.229443550109863
"2020-01-13 00:00:00",4.40744161605835,4.40744161605835
"2020-01-16 00:00:00",3.953026533126831,3.953026533126831
"2020-01-19 00:00:00",3.888094902038574,3.888094902038574
"2020-01-22 00:00:00",3.7591350078582764,3.7591350078582764
"2020-01-25 00:00:00",3.6378438472747803,3.6378438472747803
"2020-01-28 00:00:00",3.5540366172790527,3.5540366172790527
"2020-01-31 00:00:00",3.494166135787964,3.494166135787964
"2020-02-03 00:00:00",3.436486005783081,3.436486005783081
"2020-02-06 00:00:00",3.441592216491699,3.441592216491699
"2020-02-09 00:00:00",3.40875244140625,3.40875244140625
"2020-02-12 00:00:00",3.457345962524414,3.457345962524414
"2020-02-15 00:00:00",3.382107973098755,3.382107973098755
"2020-02-18 00:00:00",3.380901336669922,3.380901336669922
"2020-02-21 00:00:00",3.4023585319519043,3.4023585319519043
"2020-02-24 00:00:00",3.4797582626342773,3.4797582626342773
